FileName	OriginalHyperLink	NewHyperLink	CoincidencePrefix
Skadekonsulentsager Svindelsager.aspx	"href=""/Skade/hb/bil/SitePages/Tyveri%20af%20autocamper%20Landsretsdom.aspx"""		
Skader forvoldt af dyr.aspx	"href=""/Skade/hb/bil/SitePages/Skader%20forvoldt%20af%20hunde.aspx"""		
Skader forvoldt af dyr.aspx	"href=""/Skade/hb/bil/SitePages/Sammenstød%20med%20heste%20og%20andre%20dyr.aspx"""		
Skader sket i værkstedets varetægt efter 20.4.2018.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Skader%20sket%20i%20værkstedets%20varetægt%20efter%2020.4.2018/Dobbeltforsikringsberegner%20(bilskade).xlsx"""		
Skader sket i værkstedets varetægt efter 20.4.2018.aspx	"href=""/Skade/hb/bil/SitePages/Tyveri%20af%20biler%20fra%20værksted.aspx"""		
Skader sket i værkstedets varetægt efter 20.4.2018.aspx	"href=""/Skade/hb/bil/SitePages/Skader%20forvoldt%20af%20Falck,%20andre%20vejhjælps%20og%20bugseringsfirmaer.aspx"""		
Skyldfordeling.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Skyldfordeling/Dom%20(fordeling%20-%20tingskade)_Redacted.pdf"""		
Skyldfordeling.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/dom%2010.7.13.pdf"""		
Skyldfordeling.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/udskrift%2010.6.13.pdf"""		
Spirituskørsel.aspx	"href=""/Skade/hb/bil/SitePages/Afvisninger%20på%20kasko%20-%20dækningsskema.aspx"""		
Spirituskørsel.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Spirituskørsel/U20180429-02_R_DEF_20180111.pdf"""		
Stenslagsaftalen.aspx	"href=""/Skade/hb/bil/SitePages/Glasskader.aspx"""		
Stenslagsaftalen.aspx	"href=""/Skade/hb/bil/SitePages/Selvrisiko%20når%20ansvar%20bortfalder%20jf.%20EAL%20§%2019.aspx"""		
Stenslagsaftalen.aspx	"href=""/Skade/hb/bil/SitePages/Glasskader.aspx"""		
Søgning på Autotaks systemet.aspx	"href=""http://www.at-system.dk/autotaks/autologin"""		
Søgning på Autotaks systemet.aspx	"href=""/Skade/Dokumenter/Forms/AllItems.aspx?RootFolder=/Skade/Dokumenter/Bil/Forsi%20koder%20%28Autotaks%29%20%2B%20gen%C3%A5bning%20af%20Forsi.%20MAPPE%20M%C3%85%20IKKE%20SLETTES&amp"	InitialTabId=Ribbon.Document&amp	"VisibilityContext=WSSTabPersistence"""
Søgning på registreringsnumre ud fra brudstykker.aspx	"href=""http://nrpla.de/"""		
Søgning på registreringsnumre ud fra brudstykker.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Søgning%20på%20registreringsnumre%20ud%20fra%20brudstykker/Søgning%20af%20nrplade.png"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.fcga-gmwf.be/"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.bzkbih.ba/en/stream.php?kat=101"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.midis.org.uk/"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.lkf.ee/"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.mibi.ie/"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.huo.hr/eng/index.php"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.sb.gov.lv/"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.cab.lt/"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.nibm.com.mk/advanced_searchbox_en.php"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""https://www.infotorg.no/infotorg/login.jsp"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://cedam.csa-isc.ro/english/index.php"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.skp.sk/"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.skp.sk/"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""https://raz.zav-zdruzenje.si/euinfocenter/Search.aspx"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www21.vv.se/fordonsfraga/FragaPaAnnatFordon.aspx"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.ckp.cz/"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.zentralruf.de/"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.vvo.at/kfz-versichererauskunft/index.php"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.worldlicenseplates.com/hp.html"""		
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.skat.dk/SKAT.aspx?oId=1826638&amp"	"vId=0"""	
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.skat.dk/SKAT.aspx?oId=1825583&amp"	"vId=0"""	
Søgning på udenlandske registreringsnumre og nummerplader.aspx	"href=""http://www.skat.dk/SKAT.aspx?oId=1825584&amp"	"vId=0"""	
Telefonanmeldelser eller hurtiganmeldelse.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Hurtiganmeldelse%20Telefonanmeldelse.docx"""		
Tilkoblede køretøjer.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/AK%2033%20251.pdf"""		
Tilkoblede køretøjer.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/AK%2045%20763.pdf"""		
Tilkoblede køretøjer.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Lån%20af%20trailer.doc"""		
Trailerdækning.aspx	"href=""/Sider/vilkaar.aspx"""		
Tyveri af autocamper Landsretsdom.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/AKF.pdf"""		
Tyveri af autocamper Landsretsdom.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Landsretsdom.pdf"""		
Tyveri af autocamper Landsretsdom.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Landsretsdom2.pdf"""		
Tyveri af biler fra værksted.aspx	"href=""/Skade/hb/bil/SitePages/Tyveri%20af%20køretøjer.aspx"""		
Tyveri af nøgler og omkodning af låse.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Tyveri%20af%20nøgler%20og%20omkodning%20af%20låse/Nøgler%20-%20skema.docx"""		
Tyveri af nøgler og omkodning af låse.aspx	"href=""/Skade/hb/bil/SitePages/Underslæb,%20bedrageri,%20bortkomst.aspx"""		
Udbetaling til kommunerne.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Udbetaling%20til%20kommunerne/Udbetaling%20til%20kommunerne.docx"""		
Udbetaling til panthaver.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/ØD2011.pdf"""		
Udbetaling til panthaver.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/HD2013.pdf"""		
Uforsikrede køretøjer (aftale med DFIM) og ukendte skadevoldere.aspx	"href=""/Skade/hb/bil/SitePages/Afmelding%20af%20køretøjer.aspx"""		
Uforsikrede køretøjer (aftale med DFIM) og ukendte skadevoldere.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Uforsikrede%20køretøjer%20(aftale%20med%20DFIM)/HER.pdf"""		
Uforsikrede køretøjer (aftale med DFIM) og ukendte skadevoldere.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/dom%20lygtepæl.pdf"""		
Uforsikrede køretøjer (aftale med DFIM) og ukendte skadevoldere.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/dom%20lygtepæl.pdf"""		
Uforsikrede køretøjer (aftale med DFIM) og ukendte skadevoldere.aspx	"href=""/Skade/hb/bil/SitePages/DFIM%20og%20afmelding%20af%20køretøjer.aspx"""		
Undervisning i afsavn 2017.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Undervisning%20i%20afsavn%202017/HER.docx"""		
Uoriginale reservedele og garantibestemmelser.aspx	"href=""http://www.forsikringogpension.dk/virksomheder/autotaks/Documents/Skadeopg%c3%b8relser/erfa_blad_juli2013.pdf"""		
Uoriginale reservedele og garantibestemmelser.aspx	"href=""/Skade/hb/bil/SitePages/Reparation%20af%20bilen.aspx"""		
Varsler om farligt vejr i Danmark.aspx	"href=""http://www.dmi.dk/dmi/index/danmark/vejrarkiv"""		
Varsler om farligt vejr i Danmark.aspx	"href=""http://www.forsikringsvejret.dk/"""		
Varsler om farligt vejr i Danmark.aspx	"href=""/Skade/hb/GenerelSkadepolitik/Lists/Strre%20Skadebegivenheder%20reas/AllItems.aspx"""		
Vejhjælp Før februar 2014.aspx	"href=""http://webshop.falck.dk/privat/falckvejhjaelp"""		
Vejhjælp i Danmark.aspx	"href=""/Sider/vilkaar.aspx"""		
Vejhjælp i Europa.aspx	"href=""/Sider/vilkaar.aspx"""		
Vejledning i fremsendelse af systembreve pr. mail.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Vejledning%20til%20fremsendelse%20af%20systembreve%20som%20email.docx"""		
Vejledning i udlandsskader til brug i Bilskade.aspx	"href=""http://www.dfim.dk/Danish/handlingliste/Sider/default.aspx"""		
Vejledning i udlandsskader til brug i Bilskade.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Vejledning%20i%20udlandsskader%20til%20brug%20i%20Bilskade/Skræmprint.PNG"""		
Veteran.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Veteranbrochure.pdf"""		
Veteran.aspx	"href=""/Skade/hb/bil/SitePages/Stilstandsforsikring.aspx"""		
Veteran.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Veteran/Byretsdom%2023.2.2012.pdf"""		
Veteran.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Landsretsdom.pdf"""		
Veteran.aspx	"href=""/Skade/hb/bil/SitePages/Stormflodsskader.aspx"""		
Veteran.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Veteran2007.pdf"""		
Veteran.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Veteran2008.pdf"""		
Væltning af motorcykel.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/AK34189%20væltning%20af%20mc.doc"""		
Værdiforringelse.aspx	"href=""http://www.forsikringogpension.dk/forsikring/bil-motor/skader-p%c3%a5-bilen/Sider/vaerdiforringelse-efter%20skade.aspx"""		
Forældrehæftelse.aspx	"href=""/Skade/hb/bil/SitePages/Nedsættelse%20af%20erstatningen%20EAL%20§%2024A.aspx"""		
Forældrehæftelse.aspx	"href=""/Skade/hb/bil/SitePages/Børns%20ansvar.aspx"""		
